game_pk,date,home,away,home_team_id,away_team_id,home_sp_id,away_sp_id,excluded,n_innings,max_runs,highest_inning,inning_1_runs,inning_2_runs,inning_3_runs,inning_4_runs,inning_5_runs,inning_6_runs,inning_7_runs,inning_8_runs,inning_9_runs,season,home_sp_fip,away_sp_fip,home_team_wrc_plus,away_team_wrc_plus,park_factor_runs
717408,2023-07-15,PHI,SD,143,135,624133.0,605483.0,False,9,4.0,8,0.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,2023,4.053947368421053,1.3758620689655174,5.1,6.5,102
717381,2023-07-16,LAA,HOU,108,117,542881.0,664299.0,False,9,6.0,7,1.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,5.0,2023,2.9518518518518517,6.166037735849056,4.6,5.2,98
717380,2023-07-16,STL,WSH,138,120,656427.0,680686.0,False,9,6.0,6,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1.0,0.0,2023,2.923943661971831,4.950533807829181,5.1,4.7,99
717382,2023-07-16,KC,TB,118,139,663903.0,621107.0,False,9,5.0,8,1.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,2023,3.2993355481727575,2.7129032258064516,3.0,3.7,98
717377,2023-07-16,TEX,CLE,140,114,527048.0,676440.0,False,9,6.0,8,2.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2023,6.936206896551724,4.131746031746032,5.4,4.1,103
717365,2023-07-17,SEA,MIN,136,142,669302.0,543243.0,False,9,4.0,5,0.0,0.0,2.0,0.0,4.0,2.0,2.0,0.0,3.0,2023,3.3932551319648097,3.761764705882353,3.8,4.8,94
717366,2023-07-17,ATH,BOS,133,111,621112.0,657514.0,False,9,4.0,6,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2023,2.9859315589353614,0.8419354838709681,4.4,6.5,97
717372,2023-07-17,BAL,LAD,110,119,680570.0,686218.0,False,9,5.0,6,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2023,9.681632653061223,4.634653465346535,6.7,5.7,101
717355,2023-07-18,COL,HOU,115,117,656234.0,686613.0,False,9,6.0,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,3.6,3.2984126984126987,4.2,5.6,112
717358,2023-07-18,ATL,ARI,144,109,693821.0,605200.0,False,9,7.0,1,7.0,5.0,0.0,5.0,2.0,6.0,0.0,1.0,3.0,2023,4.902120141342756,4.487755102040817,5.0,2.9,100
717363,2023-07-18,PHI,MIL,143,158,605400.0,527054.0,False,9,3.0,5,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2023,4.420132013201321,4.846575342465753,4.9,4.4,102
717360,2023-07-18,CIN,SF,113,137,596133.0,543101.0,False,9,6.0,5,3.0,2.0,4.0,0.0,6.0,1.0,5.0,0.0,0.0,2023,6.580392156862745,5.01304347826087,3.8,3.6,105
717336,2023-07-19,CHC,WSH,112,120,543294.0,592866.0,False,9,7.0,8,1.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,2023,5.345614035087719,5.298275862068966,6.2,5.0,98
717344,2023-07-19,ATH,BOS,133,111,686610.0,678394.0,False,9,4.0,1,4.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2023,4.918181818181818,3.2506024096385544,3.9,6.5,97
717342,2023-07-19,CIN,SF,113,137,668933.0,548389.0,False,9,3.0,3,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,2023,5.6819672131147545,4.928571428571429,4.0,4.2,105
717340,2023-07-19,ATL,ARI,144,109,450203.0,669194.0,False,9,2.0,tie,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2023,3.170671378091873,4.308791208791209,5.7,4.3,100
717347,2023-07-19,PHI,MIL,143,158,650911.0,607067.0,False,9,3.0,2,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2023,4.253846153846154,4.41578947368421,5.0,3.9,102
717345,2023-07-19,COL,HOU,115,117,596295.0,656232.0,False,9,3.0,6,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2023,4.4402061855670105,5.216788321167884,4.4,4.7,112
717337,2023-07-20,ATL,ARI,144,109,675911.0,668678.0,False,9,6.0,7,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,2023,1.2789137380191693,3.9125,5.6,4.3,100
717334,2023-07-20,CIN,SF,113,137,671096.0,502171.0,False,9,2.0,tie,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2023,4.704095563139932,2.2153846153846155,3.4,4.4,105
717329,2023-07-20,PHI,MIL,143,158,592836.0,669203.0,False,9,3.0,3,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2023,3.06875,3.682191780821918,4.5,3.8,102
717323,2023-07-20,ATH,HOU,133,117,663687.0,641585.0,False,9,2.0,6,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2023,5.316748768472906,4.021501706484642,3.3,4.7,97
717314,2023-07-21,MIN,CWS,142,145,657746.0,458681.0,False,9,6.0,1,6.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2023,5.342647058823529,3.5620462046204624,4.7,4.6,99
717326,2023-07-21,WSH,SF,120,137,663623.0,622072.0,False,9,3.0,1,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2023,4.885714285714286,5.430097087378641,5.1,4.3,99
717318,2023-07-21,NYY,KC,147,118,657376.0,679525.0,False,9,6.0,4,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2023,3.926771653543307,6.433333333333334,3.3,3.6,97
717320,2023-07-21,TB,BAL,139,110,621107.0,680694.0,False,9,1.0,tie,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2023,2.8142857142857145,2.64983922829582,3.5,5.9,97
717311,2023-07-21,SEA,TOR,136,141,682243.0,579328.0,False,9,2.0,7,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2023,3.615873015873016,3.4041825095057034,3.9,4.5,94
717309,2023-07-22,BOS,NYM,111,121,572020.0,453286.0,False,9,3.0,tie,1.0,1.0,0.0,3.0,1.0,2.0,3.0,0.0,3.0,2023,4.773003802281369,4.633333333333334,6.0,3.6,104
717304,2023-07-22,NYY,KC,147,118,543037.0,663903.0,False,9,2.0,tie,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2023,2.8039473684210527,4.039393939393939,3.7,4.0,97
717307,2023-07-22,WSH,SF,120,137,680686.0,657277.0,False,9,6.0,2,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2023,4.939080459770115,2.3690058479532166,5.2,4.4,99
717306,2023-07-22,MIA,COL,146,115,456501.0,502624.0,False,9,3.0,7,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,2023,32.1,9.996551724137932,3.7,4.1,93
717293,2023-07-22,MIN,CWS,142,145,543243.0,656302.0,False,9,3.0,3,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2023,3.6985915492957746,2.744128113879004,5.5,4.6,99
717278,2023-07-23,LAA,PIT,108,134,542881.0,656605.0,False,9,4.0,tie,2.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,2023,2.94,4.003225806451613,5.9,3.1,98
717284,2023-07-23,TEX,LAD,140,119,527048.0,686218.0,False,9,6.0,1,6.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,6.765338645418327,5.044444444444444,4.6,8.1,103
717281,2023-07-23,SEA,TOR,136,141,693433.0,666201.0,False,9,2.0,tie,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2023,3.814285714285714,6.143478260869565,3.9,3.8,94
717294,2023-07-23,NYY,KC,147,118,622663.0,543475.0,False,9,4.0,1,4.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,2023,5.341379310344828,3.3758620689655174,4.2,3.6,97
717288,2023-07-23,DET,SD,116,135,656412.0,605397.0,False,9,2.0,3,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2023,4.046502057613169,1.88125,4.0,5.8,96
717298,2023-07-23,BOS,NYM,111,121,657514.0,471911.0,False,9,4.0,3,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,2023,1.5313725490196077,5.290082644628099,6.1,3.5,104
717290,2023-07-23,WSH,SF,120,137,669022.0,518397.0,False,9,2.0,tie,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2023,5.109803921568627,1.1,6.0,4.0,99
718558,2023-07-24,DET,SF,116,137,669373.0,548389.0,False,9,2.0,8,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2023,1.7666666666666668,3.910810810810811,4.0,4.0,96
717276,2023-07-24,SD,PIT,135,134,506433.0,682990.0,False,9,5.0,5,1.0,0.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,2023,3.5642857142857145,8.590196078431372,5.3,3.4,96
717277,2023-07-24,CLE,KC,114,118,671106.0,642232.0,False,9,3.0,tie,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2023,3.90188679245283,3.693220338983051,4.8,3.7,97
717274,2023-07-24,HOU,TEX,117,140,656232.0,592351.0,False,9,6.0,tie,6.0,3.0,0.0,1.0,2.0,0.0,6.0,0.0,1.0,2023,4.880303030303031,4.908118081180811,4.9,5.1,99
717282,2023-07-24,WSH,COL,120,115,571578.0,656234.0,False,9,5.0,8,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,4.0,2023,4.5776632302405496,3.1,5.8,3.8,99
717272,2023-07-25,SF,ATH,137,133,502171.0,605463.0,False,9,2.0,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2023,3.498406374501992,6.1,3.5,3.5,95
717266,2023-07-25,NYY,NYM,147,121,593334.0,434378.0,False,9,3.0,tie,1.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,2023,4.376595744680851,3.196774193548387,4.4,3.5,97
717260,2023-07-25,CLE,KC,114,118,650644.0,425844.0,False,9,4.0,5,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,2023,2.825085910652921,6.392181069958848,5.0,4.1,97
717239,2023-07-26,HOU,TEX,117,140,664285.0,571760.0,False,9,7.0,5,3.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,2.0,2023,2.9713826366559486,5.546351931330472,5.5,4.9,99
717248,2023-07-26,NYY,NYM,147,121,607074.0,500779.0,False,9,2.0,2,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,7.114084507042254,1.9000000000000001,4.3,4.2,97
717252,2023-07-26,TB,MIA,139,146,621107.0,645261.0,False,9,3.0,4,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2023,1.7551724137931035,4.523841059602649,3.2,2.9,97
717242,2023-07-26,BOS,ATL,111,144,678394.0,675911.0,False,9,4.0,6,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2023,4.888079470198676,2.0456869009584664,6.0,5.2,104
717253,2023-07-26,LAD,TOR,119,141,664062.0,579328.0,False,9,3.0,5,0.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,2023,5.88688524590164,3.3755905511811024,6.9,4.4,94
717240,2023-07-26,CWS,CHC,145,112,458681.0,573186.0,False,9,6.0,5,2.0,3.0,0.0,4.0,6.0,0.0,0.0,2.0,0.0,2023,6.116949152542373,4.033333333333333,4.4,7.3,101
717247,2023-07-27,DET,LAA,116,108,666159.0,663776.0,False,9,5.0,2,0.0,5.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,2023,3.227118644067797,3.649828178694158,4.0,6.4,96
717238,2023-07-27,STL,CHC,138,112,571945.0,657006.0,False,9,3.0,1,3.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2023,3.21070110701107,2.7357615894039737,5.7,7.3,99
717237,2023-07-28,BAL,NYY,110,147,680570.0,543037.0,False,9,1.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2023,5.950467289719626,2.9979591836734696,4.0,4.4,101
717230,2023-07-28,NYM,WSH,121,120,453286.0,669022.0,False,9,3.0,tie,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2023,6.1,3.87319587628866,4.4,5.2,94
717223,2023-07-28,ARI,SEA,109,136,674072.0,669302.0,False,9,4.0,1,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2023,4.0375,3.50625,5.8,5.3,100
717225,2023-07-28,LAD,CIN,119,113,676272.0,682227.0,False,9,6.0,7,4.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,2023,4.278861788617887,3.9181818181818184,6.5,4.6,94
717226,2023-07-28,STL,CHC,138,112,656756.0,669713.0,False,9,2.0,6,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2023,3.6964912280701756,6.405785123966942,5.4,7.8,99
717227,2023-07-28,COL,ATH,115,133,607536.0,676664.0,False,9,3.0,tie,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2023,6.21787072243346,5.508759124087591,4.7,2.8,112
717235,2023-07-28,TOR,LAA,141,108,592332.0,608337.0,False,9,1.0,tie,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2023,2.6862068965517243,5.085815602836879,4.7,6.3,101
717216,2023-07-29,PIT,PHI,134,143,682990.0,605400.0,False,9,6.0,4,0.0,0.0,1.0,6.0,4.0,1.0,0.0,1.0,0.0,2023,8.492156862745098,4.5285714285714285,3.4,3.4,95
717205,2023-07-29,LAD,CIN,119,113,686218.0,596133.0,False,9,3.0,6,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2023,5.6,7.478378378378379,6.9,5.0,94
717219,2023-07-29,BAL,NYY,110,147,669330.0,657376.0,False,9,4.0,6,1.0,2.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,2023,5.589626556016597,4.35,3.7,3.8,101
717211,2023-07-29,ATL,MIL,144,158,693821.0,527054.0,False,9,6.0,1,6.0,0.0,0.0,3.0,1.0,0.0,2.0,4.0,0.0,2023,6.163829787234043,5.675757575757576,5.1,3.8,100
717207,2023-07-29,KC,MIN,118,142,543475.0,641927.0,False,9,3.0,tie,1.0,3.0,2.0,3.0,0.0,3.0,3.0,2.0,0.0,2023,4.171428571428572,2.874193548387097,4.1,5.6,98
717214,2023-07-29,HOU,TB,117,139,686613.0,671737.0,False,9,7.0,7,0.0,2.0,0.0,3.0,3.0,3.0,7.0,2.0,1.0,2023,3.7224066390041495,6.5841628959276015,4.2,2.9,99
717212,2023-07-29,COL,ATH,115,133,623167.0,621112.0,False,9,6.0,2,1.0,6.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2023,6.784210526315789,3.6905511811023626,4.9,3.2,112
717209,2023-07-29,SD,TEX,135,140,506433.0,527048.0,False,9,4.0,2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4.908118081180811,6.526294820717132,4.9,5.5,96
717221,2023-07-29,SF,BOS,137,111,676254.0,572020.0,False,9,3.0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2023,5.183333333333334,4.168702290076336,3.2,5.6,95
717200,2023-07-30,BAL,NYY,110,147,665152.0,622663.0,False,9,7.0,1,7.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2023,4.938235294117647,6.134188034188035,3.7,3.9,101
717206,2023-07-30,ATL,MIL,144,158,700363.0,607067.0,False,9,5.0,3,3.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,0.0,2023,7.502985074626865,4.372727272727273,6.1,4.0,100
717194,2023-07-30,LAD,CIN,119,113,675627.0,668933.0,False,9,3.0,tie,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2023,4.393103448275863,4.465187713310581,6.6,4.2,94
717195,2023-07-30,STL,CHC,138,112,571927.0,543294.0,False,9,2.0,2,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,3.347933884297521,4.5181818181818185,4.6,6.4,99
717199,2023-07-30,COL,ATH,115,133,621389.0,665622.0,False,9,1.0,tie,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2023,1.7666666666666668,4.20655737704918,4.4,4.3,112
717193,2023-07-30,ARI,SEA,109,136,518876.0,622491.0,False,9,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2023,3.8641196013289036,3.8096774193548386,4.3,5.1,100
717184,2023-07-31,HOU,CLE,117,114,641585.0,592789.0,False,9,4.0,6,0.0,2.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2023,3.067845659163987,6.4913043478260875,5.4,4.1,99
717189,2023-07-31,MIA,PHI,146,143,665795.0,592836.0,False,9,2.0,tie,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2023,4.327272727272727,3.5794520547945208,3.5,3.7,93
717187,2023-07-31,ATL,LAA,144,108,450203.0,681217.0,False,9,1.0,tie,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2023,3.549438202247191,3.702409638554217,5.6,5.1,100
717172,2023-08-01,HOU,CLE,117,114,664285.0,668909.0,False,9,2.0,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2023,4.773003802281369,4.5814814814814815,5.8,3.8,99
717182,2023-08-01,MIA,PHI,146,143,645261.0,624133.0,False,9,3.0,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2023,4.218012422360248,5.224542124542125,3.5,4.1,93
717180,2023-08-01,SF,ARI,137,109,502171.0,668678.0,False,9,5.0,6,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,2023,3.17380073800738,4.314953271028037,2.8,3.7,95
717175,2023-08-01,NYY,TB,147,139,607074.0,621107.0,False,9,3.0,3,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2023,6.244329896907217,2.023076923076923,3.9,4.0,97
717163,2023-08-02,HOU,CLE,117,114,669854.0,676440.0,False,9,4.0,2,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023,7.3907801418439725,3.3040816326530615,5.4,3.7,99
717154,2023-08-02,LAD,ATH,119,133,664062.0,663687.0,False,9,4.0,2,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2023,5.559016393442623,4.3547528517110266,5.8,3.7,94
717165,2023-08-02,ATL,LAA,144,108,630023.0,608337.0,False,9,7.0,4,0.0,0.0,3.0,7.0,0.0,5.0,0.0,1.0,1.0,2023,5.117543859649123,5.647528517110267,5.2,4.1,100
717156,2023-08-02,KC,NYM,118,121,666142.0,673540.0,False,9,2.0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023,3.1,2.6729537366548044,4.7,4.6,98
717158,2023-08-02,COL,SD,115,135,607536.0,607259.0,False,9,7.0,9,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.0,2023,5.848091603053435,5.331404958677686,4.4,5.3,112
717155,2023-08-02,STL,MIN,138,142,641712.0,657746.0,False,9,4.0,2,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2023,2.4333333333333336,5.19016393442623,4.1,5.1,99
717145,2023-08-03,STL,MIN,138,142,669461.0,543243.0,False,9,5.0,2,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2023,4.57239263803681,3.1,4.2,4.5,99
717150,2023-08-03,TOR,BAL,141,110,592332.0,656427.0,False,9,2.0,tie,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2023,3.0310344827586206,4.127397260273973,4.6,4.6,101
717142,2023-08-03,NYY,HOU,147,117,657376.0,664299.0,False,9,3.0,1,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2023,4.925095057034221,6.021810699588477,4.0,5.6,97
717151,2023-08-03,SF,ARI,137,109,518397.0,694297.0,False,9,1.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023,1.4333333333333333,5.937209302325582,3.2,3.4,95
717131,2023-08-04,MIL,PIT,158,134,607067.0,682990.0,False,9,5.0,1,5.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2023,5.1454545454545455,7.178947368421053,5.2,3.9,100
717136,2023-08-04,BOS,TOR,111,141,572020.0,666201.0,False,9,2.0,tie,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,2023,3.725,5.668306010928962,4.5,4.3,104
717138,2023-08-04,NYY,HOU,147,117,622663.0,686613.0,False,9,3.0,1,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2023,7.1,4.095850622406639,3.9,5.6,97
717141,2023-08-04,CHC,ATL,112,144,543294.0,608331.0,False,9,7.0,4,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2023,4.678947368421053,2.8628458498023717,8.1,5.8,98
717135,2023-08-04,DET,TB,116,139,681857.0,641793.0,False,9,3.0,6,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2023,4.483928571428572,2.025619834710744,4.1,4.1,96
717128,2023-08-04,MIN,ARI,142,109,641927.0,518876.0,False,9,1.0,tie,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2023,3.9620689655172416,3.8241379310344827,4.7,3.1,99
717127,2023-08-04,STL,COL,138,115,425794.0,623167.0,False,9,4.0,2,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2023,8.236612021857923,8.124630541871921,4.3,4.1,99
717129,2023-08-04,SD,LAD,135,119,506433.0,676272.0,False,9,6.0,8,0.0,1.0,0.0,2.0,0.0,1.0,1.0,6.0,4.0,2023,4.6867158671586715,3.646875,5.0,4.9,96
717122,2023-08-05,DET,TB,116,139,669373.0,650644.0,False,9,2.0,tie,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2023,1.118867924528302,2.617684887459807,3.8,4.4,96
717119,2023-08-05,STL,COL,138,115,571927.0,621389.0,False,9,3.0,5,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,2023,2.60381679389313,2.475,3.7,4.8,99
717118,2023-08-05,MIN,ARI,142,109,628317.0,669194.0,False,9,4.0,2,0.0,4.0,3.0,2.0,1.0,1.0,0.0,2.0,0.0,2023,3.136764705882353,6.859124087591241,4.5,2.7,99
717109,2023-08-05,LAA,SEA,108,136,542881.0,669923.0,False,9,3.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2023,3.2915708812260536,2.7691176470588235,4.2,5.9,98
717112,2023-08-05,SD,LAD,135,119,605483.0,675627.0,False,9,7.0,8,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,2023,2.9518518518518517,3.678512396694215,5.4,5.5,96
717115,2023-08-05,CLE,CWS,114,145,592789.0,656629.0,False,9,4.0,tie,0.0,0.0,1.0,2.0,0.0,4.0,0.0,4.0,0.0,2023,6.585477178423236,10.316494845360825,3.5,2.9,97
717123,2023-08-05,PHI,KC,143,118,650911.0,679525.0,False,9,6.0,5,2.0,1.0,1.0,1.0,6.0,3.0,0.0,1.0,0.0,2023,4.671428571428572,8.346636771300448,4.6,5.6,102
717108,2023-08-06,CLE,CWS,114,145,675540.0,669947.0,False,9,3.0,tie,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2023,5.766666666666667,5.0718309859154935,3.4,3.3,97
717098,2023-08-06,CHC,ATL,112,144,657006.0,450203.0,False,9,4.0,tie,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,2023,3.8641196013289036,5.0636363636363635,7.2,6.5,98
717093,2023-08-06,SD,LAD,135,119,448179.0,458681.0,False,9,4.0,2,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2023,4.993004115226338,6.0152542372881355,5.8,5.5,96
717095,2023-08-07,PIT,ATL,134,144,674370.0,675911.0,False,9,6.0,3,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,2023,5.1,2.5407894736842107,3.9,6.8,95
717092,2023-08-07,NYM,CHC,121,112,673540.0,592767.0,False,9,3.0,tie,3.0,0.0,3.0,0.0,1.0,2.0,3.0,1.0,0.0,2023,2.7113074204946996,7.420388349514564,3.2,6.8,94
717086,2023-08-07,MIL,COL,158,115,642547.0,663567.0,False,9,5.0,4,1.0,0.0,0.0,5.0,0.0,0.0,3.0,4.0,0.0,2023,2.8508896797153027,3.1,5.1,3.6,100
717081,2023-08-07,ATH,TEX,133,140,686610.0,641540.0,False,9,3.0,3,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,2023,4.281102362204725,5.399270072992701,3.9,5.6,97
717091,2023-08-07,DET,MIN,116,142,666214.0,641154.0,False,9,4.0,1,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2023,5.780851063829788,3.2552795031055903,3.7,5.1,96
717068,2023-08-08,LAA,SF,108,137,608337.0,518397.0,False,9,4.0,1,4.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,2023,8.036170212765958,1.923529411764706,3.1,3.6,98
717075,2023-08-08,CWS,NYY,145,147,657053.0,657376.0,False,9,5.0,4,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,2023,4.540329218106996,4.741221374045802,3.3,3.9,101
717069,2023-08-08,ATH,TEX,133,140,676664.0,453286.0,False,9,4.0,4,0.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2023,5.989733840304183,4.874193548387097,4.1,4.8,97
717083,2023-08-08,CIN,MIA,113,146,596133.0,666129.0,False,9,2.0,tie,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2023,8.371739130434783,4.306896551724138,4.9,3.4,105
717096,2023-08-08,PHI,WSH,143,120,624133.0,680686.0,False,9,3.0,5,1.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,2023,4.266077738515901,5.199236641221374,5.3,4.6,102
717080,2023-08-08,NYM,CHC,121,112,471911.0,592791.0,False,9,2.0,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2023,4.885714285714286,3.4401360544217687,4.1,6.7,94
717076,2023-08-08,DET,MIN,116,142,593958.0,543243.0,False,9,2.0,tie,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,2023,2.7946564885496183,3.066887417218543,4.0,5.3,96
717072,2023-08-08,SEA,SD,136,135,669302.0,607259.0,False,9,1.0,tie,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2023,4.165292096219932,4.864705882352942,4.8,6.0,94
717057,2023-08-09,ARI,LAD,109,119,518876.0,676272.0,False,9,2.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2023,3.9275862068965517,3.650847457627119,2.3,6.7,100
717066,2023-08-09,PHI,WSH,143,120,547179.0,669022.0,False,9,3.0,1,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2023,2.6192307692307693,4.7379310344827585,5.7,5.3,102
717071,2023-08-09,LAA,SF,108,137,660271.0,676254.0,False,9,4.0,6,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2023,4.955670103092784,3.6952380952380954,3.7,3.9,98
717054,2023-08-09,CWS,NYY,145,147,605182.0,641656.0,False,9,4.0,8,0.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,2023,3.960655737704918,12.1,3.1,3.8,101
